# This file is part of the Soletta Project
#
# Copyright (C) 2015 Intel Corporation. All rights reserved.
#
# Licensed under the Apache License, Version 2.0 (the "License");
# you may not use this file except in compliance with the License.
# You may obtain a copy of the License at
#
#     http://www.apache.org/licenses/LICENSE-2.0
#
# Unless required by applicable law or agreed to in writing, software
# distributed under the License is distributed on an "AS IS" BASIS,
# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
# See the License for the specific language governing permissions and
# limitations under the License.

# Scenario
# In a house a couple likes to listen the radio together.
# During lunch time the wife listen to the radio with a Medium volume for one
# hour.
# During the night the couple listen to the radio together at low volume from
# 8pm to 10pm.
# The rest of the time the radio remains mute. This behavior repeats every day
# However for two week the husband is giving a party during the whole weekend,
# during the party that lasts all day, the volume is set to high.

# Initial scenario
25 20:00 PeopleAgglomeration Couple
25 20:03 EXP_Volume Low
25 20:03 Volume Low

25 22:00 PeopleAgglomeration Empty
25 22:02 EXP_Volume Mute
25 22:02 Volume Mute

# Saturday
26 12:23 BEGIN_EXPECTATIONS party_day_3
26 12:20 PeopleAgglomeration Riot
26 12:23 EXP_Volume High
26 12:23 Volume High
26 12:23 END_EXPECTATIONS

26 13:20 PeopleAgglomeration Riot
26 13:21 EXP_Volume High
26 13:21 Volume High

26 20:20 PeopleAgglomeration Riot
26 20:23 EXP_Volume High
26 20:23 Volume High

26 23:19 BEGIN_EXPECTATIONS party_day_3_end
26 23:19 PeopleAgglomeration Empty
26 23:19 EXP_Volume Mute
26 23:19 Volume Mute
26 23:19 END_EXPECTATIONS

# Sunday
27 12:13 BEGIN_EXPECTATIONS party_day_4
27 12:10 PeopleAgglomeration Riot
27 12:13 EXP_Volume High
27 12:13 Volume High
27 12:13 END_EXPECTATIONS

27 13:10 PeopleAgglomeration Riot
27 13:11 EXP_Volume High
27 13:11 Volume High

27 20:10 PeopleAgglomeration Riot
27 20:13 EXP_Volume High
27 20:13 Volume High

27 22:59 BEGIN_EXPECTATIONS party_day_2_end
27 22:59 PeopleAgglomeration Empty
27 22:59 EXP_Volume Mute
27 22:59 Volume Mute
27 22:59 END_EXPECTATIONS

# Mon
28 12:00 PeopleAgglomeration Alone
28 12:03 EXP_Volume Medium
28 12:03 Volume Medium

28 13:00 PeopleAgglomeration Empty
28 13:01 EXP_Volume Mute
28 13:01 Volume Mute

28 20:00 PeopleAgglomeration Couple
28 20:03 EXP_Volume Low
28 20:03 Volume Low

28 22:00 PeopleAgglomeration Empty
28 22:02 EXP_Volume Mute
28 22:02 Volume Mute

# Tue
29 12:30 PeopleAgglomeration Alone
29 12:33 EXP_Volume Medium
29 12:33 Volume Medium

29 13:10 PeopleAgglomeration Empty
29 13:11 EXP_Volume Mute
29 13:11 Volume Mute

29 20:05 PeopleAgglomeration Couple
29 20:08 EXP_Volume Low
29 20:08 Volume Low

29 22:10 PeopleAgglomeration Empty
29 22:12 EXP_Volume Mute
29 22:12 Volume Mute

# Wed
30 12:00 PeopleAgglomeration Alone
30 12:03 EXP_Volume Medium
30 12:03 Volume Medium

30 13:00 PeopleAgglomeration Empty
30 13:01 EXP_Volume Mute
30 13:01 Volume Mute

30 20:00 PeopleAgglomeration Couple
30 20:03 EXP_Volume Low
30 20:03 Volume Low

30 22:00 PeopleAgglomeration Empty
30 22:02 EXP_Volume Mute
30 22:02 Volume Mute

# Thue
31 12:00 PeopleAgglomeration Alone
31 12:03 EXP_Volume Medium
31 12:03 Volume Medium

31 13:00 PeopleAgglomeration Empty
31 13:01 EXP_Volume Mute
31 13:01 Volume Mute

31 20:00 PeopleAgglomeration Couple
31 20:03 EXP_Volume Low
31 20:03 Volume Low

31 22:00 PeopleAgglomeration Empty
31 22:02 EXP_Volume Mute
31 22:02 Volume Mute

# Friday
32 12:00 PeopleAgglomeration Alone
32 12:03 EXP_Volume Medium
32 12:03 Volume Medium

32 13:00 PeopleAgglomeration Empty
32 13:01 EXP_Volume Mute
32 13:01 Volume Mute

32 20:00 PeopleAgglomeration Couple
32 20:03 EXP_Volume Low
32 20:03 Volume Low

32 22:00 PeopleAgglomeration Empty
32 22:02 EXP_Volume Mute
32 22:02 Volume Mute

# Saturday
33 00:00 Volume nan
33 00:00 BEGIN_EXPECTATIONS after_party_2_mute
33 12:02 END_EXPECTATIONS

33 12:03 BEGIN_EXPECTATIONS after_party_2_medium
33 12:03 PeopleAgglomeration Alone
33 12:03 EXP_Volume Medium
33 12:03 END_EXPECTATIONS

33 13:01 BEGIN_EXPECTATIONS after_party_2_mute2
33 13:01 PeopleAgglomeration Empty
33 13:01 EXP_Volume Mute
33 13:01 END_EXPECTATIONS

33 20:03 BEGIN_EXPECTATIONS after_party_2_low
33 20:03 PeopleAgglomeration Couple
33 20:03 EXP_Volume Low
33 20:03 END_EXPECTATIONS

33 22:02 BEGIN_EXPECTATIONS after_party_2_mute3
33 22:02 PeopleAgglomeration Empty
33 22:02 EXP_Volume Mute
33 23:59 END_EXPECTATIONS

34 00:00 Volume Mute
# Sunday
34 12:00 PeopleAgglomeration Alone
34 12:03 EXP_Volume Medium
34 12:03 Volume Medium

34 13:00 PeopleAgglomeration Empty
34 13:01 EXP_Volume Mute
34 13:01 Volume Mute

34 20:00 PeopleAgglomeration Couple
34 20:03 EXP_Volume Low
34 20:03 Volume Low

34 22:00 PeopleAgglomeration Empty
34 22:02 EXP_Volume Mute
34 22:02 Volume Mute
